lambda,sigma,return
0.9564782391195598,0.012613196130164392,0.0037026095425019166
0.9559779889944972,0.012644454666419905,0.003719860561244205
0.9554777388694347,0.012675986430080452,0.0037370959491769317
0.9549774887443722,0.012707849848435752,0.0037543519400714035
0.9544772386193096,0.01274006855548705,0.003771641385148723
0.9539769884942471,0.012772633171184955,0.003788960467699769
0.9534767383691846,0.012805531161446377,0.003806303511512343
0.952976488244122,0.01283876573312226,0.0038236725995654764
0.9524762381190595,0.012872271016160886,0.003841034436859732
0.951975987993997,0.012906023899257026,0.0038583781348547172
0.9514757378689344,0.012940000642258252,0.003875692415659501
0.9509754877438719,0.012974177395865481,0.0038929664339553737
0.9504752376188094,0.013008492823177176,0.003910170977875929
0.9499749874937468,0.013042880466928808,0.003927274784356883
0.9494747373686843,0.013077363713158197,0.003944291125298871
0.9489744872436218,0.013112019162606363,0.003961259055410552
0.9484742371185592,0.01314695799435891,0.003978234779114318
0.9479739869934967,0.013182168372280074,0.003995213030719463
0.9474737368684342,0.013217678035538995,0.004012208307268899
0.9469734867433717,0.013253486366343529,0.004029220950473836
0.9464732366183091,0.013289592662185847,0.004046251269261983
0.9459729864932466,0.013325995116283082,0.004063299027093363
0.9454727363681841,0.013362693223125279,0.004080364609317539
0.9449724862431215,0.013399685125180414,0.0040974477578105874
0.944472236118059,0.013436969030550873,0.004114548251195638
0.9439719859929965,0.01347454354188525,0.0041316660384174255
0.9434717358679339,0.013512413333620752,0.00414880378720631
0.9429714857428714,0.013550592917997444,0.004165968462110563
0.9424712356178089,0.01358913390906749,0.0041831834429842665
0.9419709854927463,0.01362814768881909,0.004200498477050504
0.9414707353676838,0.013667709015560654,0.004217947128298446
0.9409704852426213,0.013707796474664982,0.004235519624869366
0.9404702351175587,0.013748275968414232,0.004253157100932288
0.9399699849924962,0.013789077773899141,0.004270829121362554
0.9394697348674337,0.01383015799222813,0.004288517118650203
0.9389694847423711,0.013871487979538499,0.004306209553444447
0.9384692346173086,0.013913018399753433,0.004323886282268976
0.9379689844922461,0.01395466956009066,0.004341514627659023
0.9374687343671835,0.013996375955950113,0.00435906816660105
0.936968484242121,0.014038165874607182,0.004376559962598919
0.9364682341170585,0.014080020220401406,0.00439398223643138
0.9359679839919959,0.014122016466570627,0.004411368010721186
0.9354677338669334,0.014164261459677028,0.004428763194231885
0.9349674837418709,0.014206746337393446,0.004446164376525155
0.9344672336168084,0.01424950807863122,0.0044635879749077186
0.9339669834917458,0.01429252859753837,0.004481026722947843
0.9334667333666833,0.014335804583412269,0.004498479709015082
0.9329664832416208,0.014379337638795262,0.00451594813351724
0.9324662331165582,0.014423133767198783,0.004533435118397624
0.9319659829914957,0.014467191066992121,0.004550940304803287
0.9314657328664332,0.014511510740702031,0.004568464703149689
0.9309654827413706,0.014556085197038835,0.0045860058573322805
0.9304652326163081,0.014600823348843878,0.004603528520592775
0.9299649824912456,0.014645416906811037,0.004620914038461864
0.929464732366183,0.014689189276966776,0.004637900578955648
0.9289644822411205,0.01473233982546069,0.004654567377491622
0.928464232116058,0.014775426636146187,0.004671131279844719
0.9279639819909954,0.014818693909814558,0.004687687828066213
0.9274637318659329,0.014862249438015836,0.004704278742956619
0.9269634817408704,0.01490607641163764,0.004720898231385332
0.9264632316158078,0.01495016727214331,0.004737543805320238
0.9259629814907453,0.014994516892457625,0.0047542138878649285
0.9254627313656828,0.015039120606835106,0.004770907080023093
0.9249624812406202,0.015084124195331703,0.004787671063915505
0.9244622311155577,0.015129068351530217,0.004804356041926078
0.9239619809904952,0.015174403173386322,0.0048211091519388075
0.9234617308654326,0.015219976275764222,0.004837880996322206
0.9229614807403701,0.01526578553642001,0.004854671184695044
0.9224612306153076,0.015311761392525363,0.004871449700055345
0.9219609804902451,0.015357546532750095,0.004888097659222388
0.9214607303651825,0.015404537448288336,0.00490512211027889
0.92096048024012,0.015448880349097503,0.004921120852551919
0.9204602301150575,0.015486869848565794,0.0049347715896186075
0.9199599799899949,0.015522662516924633,0.004947573056379208
0.9194597298649324,0.015558413876349078,0.004960301673556719
0.9189594797398699,0.015594228802417473,0.004972996345766403
0.9184592296148073,0.015629423130978336,0.004985416766027379
0.9179589794897448,0.015662833639499926,0.004997156281011094
0.9174587293646823,0.015694811325728263,0.005008341008939995
0.9169584792396197,0.015726144377126765,0.005019249386177414
0.9164582291145572,0.015757400895999252,0.005030081315896313
0.9159579789894947,0.0157886395697804,0.005040857357942678
0.9154577288644321,0.01581999136648577,0.005051623447053719
0.9149574787393696,0.015851489873263493,0.005062391447490085
0.9144572286143071,0.015883141088794503,0.005073163559645096
0.9139569784892445,0.015914955398939633,0.005083943639277374
0.913456728364182,0.015946909834974387,0.005094724100544911
0.9129564782391195,0.01597891714631433,0.005105475937684556
0.9124562281140569,0.01601083107753097,0.005116150908628513
0.9119559779889944,0.016042470313903986,0.005126689384795595
0.9114557278639319,0.016073783654931596,0.005137075109123252
0.9109554777388694,0.01610489489350576,0.005147349560516188
0.9104552276138068,0.016136002679939497,0.005157578981291457
0.9099549774887443,0.016167205865355597,0.005167796322478061
0.9094547273636818,0.016198555224690398,0.00517801863524966
0.9089544772386192,0.01623004062147773,0.005188242930137761
0.9084542271135567,0.016261554308531403,0.005198434616709084
0.9079539769884942,0.01629289104371412,0.005208528235285701
0.9074537268634316,0.01632397627621519,0.005218501029479149
0.9069534767383691,0.016354636929949665,0.00522829747067723
0.9064532266133066,0.016385128771832364,0.005237999868803717
0.905952976488244,0.016415694452600993,0.005247686669255723
0.9054527263631815,0.016446356348834745,0.00525736481714957
0.904952476238119,0.0164771515568612,0.005267046339467851
0.9044522261130564,0.016508094329134033,0.005276735871759829
0.9039519759879939,0.016539189760576313,0.005286435186604942
0.9034517258629314,0.016570441082279095,0.005296145379062473
0.9029514757378688,0.016601850668443267,0.005305867276894964
0.9024512256128063,0.016633422447069713,0.005315602154859498
0.9019509754877438,0.016665138898634996,0.005325344861892315
0.9014507253626812,0.016697028867535636,0.005335104119214657
0.9009504752376187,0.016729068307558194,0.00534487279577614
0.9004502251125562,0.016761263872415527,0.005354652970736851
0.8999499749874936,0.01679361705832353,0.005364445169816665
0.8994497248624311,0.01682612612127977,0.005374248952416243
0.8989494747373686,0.016858790268758785,0.005384064163109733
0.8984492246123061,0.01689160873715561,0.00539389065678495
0.8979489744872435,0.01692458103419106,0.005403728370478105
0.897448724362181,0.01695770670088474,0.005413577252173987
0.8969484742371185,0.016990985347844923,0.0054234372713941065
0.8964482241120559,0.017024416500801328,0.005433308373355773
0.8959479739869934,0.017057998896778948,0.005443190271823943
0.8954477238619309,0.017091730072703794,0.005453082334748413
0.8949474737368683,0.017125602941521146,0.005462982588260037
0.8944472236118058,0.0171596006929907,0.005472886254954204
0.8939469734867433,0.017193688619808446,0.005482783422150611
0.8934467233616807,0.017227819435383433,0.0054926606337061
0.8929464732366182,0.017261922229900688,0.005502497704088561
0.8924462231115557,0.017295819874436954,0.005512244049843958
0.8919459729864931,0.017329119044446926,0.005521787628597972
0.8914457228614306,0.01736144277680245,0.00553102165340583
0.8909454727363681,0.017392977067857855,0.005539999877571516
0.8904452226113055,0.017424214938009778,0.005548863298391898
0.889944972486243,0.01745544741062901,0.005557695197915306
0.8894447223611806,0.017485924219746762,0.0055662773295811424
0.8889444722361179,0.017517692712356633,0.0055752037728867675
0.8884442221110554,0.017549493294631353,0.005584109565541943
0.887943971985993,0.01758136115505228,0.00559300484021495
0.8874437218609305,0.017613322930410017,0.0056018973114193545
0.8869434717358678,0.017645368143923895,0.005610783765680358
0.8864432216108054,0.017677564149883047,0.005619684173209761
0.8859429714857429,0.017709886075819935,0.005628591181982808
0.8854427213606803,0.017742340907840184,0.0056375069190987386
0.8849424712356178,0.017774925281962943,0.0056464304054338384
0.8844422211105553,0.017807639438034255,0.005655361731579276
0.8839419709854927,0.01784048878558531,0.0056643025894392435
0.8834417208604302,0.017873472903503336,0.005673252896735214
0.8829414707353677,0.017906593037481176,0.00568221309293751
0.882441220610305,0.017939849300726056,0.005691183271002554
0.8819409704852426,0.017973241645603422,0.005700163480229427
0.8814407203601801,0.01800676953960268,0.005709153613152811
0.8809404702351175,0.01804043418090266,0.00571815410606194
0.880440220110055,0.018074234829818354,0.00572716479092381
0.8799399699849925,0.01810817118437233,0.005736185642101187
0.8794397198599299,0.018142243405262663,0.005745216772707952
0.8789394697348674,0.018176450943321862,0.005754258074442693
0.8784392196098049,0.01821079396098701,0.00576330965477862
0.8779389694847423,0.018245272317035783,0.005772371532507606
0.8774387193596798,0.018279885741927553,0.00578144369479733
0.8769384692346173,0.018314634040314692,0.0057905261553964135
0.8764382191095547,0.018349517110325335,0.005799618946914916
0.8759379689844922,0.018384534171864555,0.005808721889657987
0.8754377188594297,0.018419686129324854,0.005817835336673586
0.8749374687343672,0.018454971091041553,0.005826958802373606
0.8744372186093046,0.018490389803509324,0.005836092577281242
0.8739369684842421,0.018525940974960697,0.005845236362832564
0.8734367183591796,0.01856162305483862,0.0058543898916179745
0.872936468234117,0.018597419915589986,0.005863548997190857
0.8724362181090545,0.01863331493750358,0.0058727095847508366
0.871935967983992,0.018669272410930502,0.005881862691127182
0.8714357178589294,0.018705240079962764,0.005890995239942583
0.8709354677338669,0.01874113751904293,0.005900087117894321
0.8704352176088044,0.0187769341929777,0.005909130976235303
0.8699349674837418,0.018814975033614928,0.00591871853169806
0.8694347173586793,0.018850878494787397,0.005927744148321673
0.8689344672336168,0.018886107128292206,0.005936578411105217
0.8684342171085542,0.018920585312283217,0.0059452026168787565
0.8679339669834917,0.018954656557613216,0.005953702884422196
0.8674337168584292,0.018988561991536482,0.005962139569957885
0.8669334667333666,0.019022514498434433,0.005970566159948786
0.8664332166083041,0.019056553484589043,0.005978992594901264
0.8659329664832416,0.019090667091217827,0.005987416097864132
0.865432716358179,0.01912489376078597,0.0059958463162420985
0.8649324662331165,0.01915913361213829,0.00600425874839417
0.864432216108054,0.01919350387957002,0.00601268236593114
0.8639319659829914,0.01922785485399665,0.006021080511121133
0.8634317158579289,0.019262219193551575,0.006029461337939162
0.8629314657328664,0.01929655582491049,0.006037814860516812
0.8624312156078039,0.01933094889418207,0.006046161733228984
0.8619309654827413,0.01936538059456529,0.006054497595584822
0.8614307153576788,0.019399864920272868,0.006062825866264489
0.8609304652326163,0.019434413831763798,0.0060711494635357745
0.8604302151075537,0.01946905260246746,0.006079474597371799
0.8599299649824912,0.019503796918665307,0.006087805142188441
0.8594297148574287,0.019538652081760862,0.006096142436854296
0.8589294647323661,0.019573620180190137,0.006104487047190491
0.8584292146073036,0.019608705262556127,0.006112840012982263
0.8579289644822411,0.019643865727672547,0.006121191491063719
0.8574287143571785,0.0196790735748251,0.006129534986472951
0.856928464232116,0.019714167539904473,0.006137832533132926
0.8564282141070535,0.01974889615950501,0.006146025136809629
0.8559279639819909,0.019782905017533527,0.006154029615656401
0.8554277138569284,0.019816510335081642,0.0061619207881417675
0.8549274637318659,0.019849783437677924,0.006169715320379835
0.8544272136068033,0.019882933444172107,0.0061774624182397726
0.8539269634817408,0.019916080414149506,0.006185190367903011
0.8534267133566783,0.019949281326725864,0.00619291261696945
0.8529264632316157,0.01998256408689006,0.006200635764015127
0.8524262131065532,0.020015942789181725,0.006208363151271627
0.8519259629814907,0.020048724129658812,0.0062159291419216596
0.8514257128564282,0.020082607790096543,0.006223739630336594
0.8509254627313656,0.020116409363252482,0.0062315119017195796
0.8504252126063031,0.02015029598239896,0.006239285902022147
0.8499249624812406,0.02018428043955306,0.006247064698597572
0.849424712356178,0.020218371737069498,0.006254850461980306
0.8489244622311155,0.020252569945346417,0.0062626432263645174
0.848424212106053,0.02028687840544583,0.006270443812990452
0.8479239619809904,0.020321298417512765,0.006278252558364734
0.8474237118559279,0.020355817687433383,0.006286066485220506
0.8469234617308654,0.02039046616950237,0.006293892908244815
0.8464232116058028,0.020425225895987498,0.006301727484990723
0.8459229614807403,0.020460097898379208,0.006309570491348759
0.8454227113556778,0.020495082963559896,0.006317422125932072
0.8449224612306152,0.020530181418585956,0.006325282501583535
0.8444222111055527,0.020565394264590465,0.006333151887290821
0.8439219609804902,0.02060072137874175,0.006341030280304747
0.8434217108554276,0.020636162883343526,0.006348917738088242
0.8429214607303651,0.020671714383386153,0.006356813236906841
0.8424212106053026,0.020707383970363112,0.006364718802774277
0.84192096048024,0.020743166720108473,0.006372633251830604
0.8414207103551775,0.020779061965570177,0.006380556466663883
0.840920460230115,0.020815069293330293,0.0063884883937147426
0.8404202101050524,0.020851158186430664,0.00639642193384242
0.8399199599799899,0.020887475717665412,0.006404390779566834
0.8394197098549274,0.020923833899225384,0.006412352179807668
0.8389194597298649,0.02096030450966469,0.0064203224791081
0.8384192096048023,0.020996886106395846,0.0064283013924440885
0.8379189594797398,0.021033576730120525,0.006436288524868961
0.8374187093546773,0.021070373889909462,0.006444283367137138
0.8369184592296147,0.021107273528761874,0.006452285074870886
0.8364182091045522,0.021144271215815223,0.00646029272904166
0.8359179589794897,0.021181356672579036,0.006468304150820465
0.8354177088544271,0.021218532189910336,0.006476319886846481
0.8349174587293646,0.021255779360076228,0.006484336018249985
0.8344172086043021,0.02129304778088408,0.006492341776784582
0.8339169584792395,0.021330263306162823,0.0065003213801659715
0.833416708354177,0.02136728882508105,0.006508245660704567
0.8329164582291145,0.021403969477114173,0.006516081776127972
0.8324162081040519,0.02144019068189228,0.00652380549679378
0.8319159579789894,0.021475965488867613,0.006531419729931804
0.8314157078539269,0.021511447527795338,0.006538957309246921
0.8309154577288643,0.021546748436083212,0.006546441864375609
0.8304152076038018,0.02158182406427185,0.006553863711893458
0.8299149574787393,0.021616806692585158,0.00656125104244745
0.8294147073536767,0.021651826137061146,0.006568631668934635
0.8289144572286142,0.021686928187742087,0.006576015423922428
0.8284142071035517,0.021722130984468485,0.006583406222447159
0.8279139569784892,0.02175744042869904,0.006590805353854159
0.8274137068534266,0.021792850146946496,0.00659821144615459
0.8269134567283641,0.02182837412589261,0.006605627553892434
0.8264132066033016,0.02186400733878155,0.006613052602843221
0.825912956478239,0.021899750756936186,0.006620486823488878
0.8254127063531765,0.021935601704336706,0.0066279296470154484
0.824912456228114,0.021971562294280187,0.006635381552541792
0.8244122061030514,0.022007632342547784,0.0066428425197067415
0.8239119559779889,0.022043810840675616,0.006650312348845242
0.8234117058529264,0.022080073880697694,0.006657786139551405
0.8229114557278638,0.022116200128757688,0.006665218432377063
0.8224112056028013,0.022151408470171562,0.0066724491260803116
0.8219109554777388,0.02218470043441153,0.006679274072469406
0.8214107053526762,0.022216307065197366,0.006685741038476879
0.8209104552276137,0.02224712191631813,0.006692033115328054
0.8204102051025512,0.022277553164550268,0.006698233797932676
0.8199099549774886,0.022307903848290563,0.0067044053162414125
0.8194097048524261,0.022338132639498156,0.006710539500856211
0.8189094547273637,0.022368160673397048,0.006716620742050929
0.818409204602301,0.022397694354721578,0.006722589932741588
0.8179089544772385,0.022426575204529155,0.006728415391004327
0.817408704352176,0.022454738818749084,0.006734084486441092
0.8169084542271134,0.02248209757449331,0.006739580061247222
0.816408204102051,0.02250872503990325,0.006744917449614867
0.8159079539769885,0.02253479875023194,0.006750132699039745
0.815407703851926,0.02256024905302613,0.0067552118402831275
0.8149074537268634,0.02258544540728635,0.00676022901416795
0.8144072036018009,0.02261051183031803,0.006765209037120673
0.8139069534767384,0.022635575777038806,0.006770177456497153
0.8134067033516758,0.022660677573764006,0.0067751423487643694
0.8129064532266133,0.022685841847842808,0.006780108651831559
0.8124062031015508,0.022711080568007105,0.006785078765452389
0.8119059529764882,0.022736399471072186,0.006790053838217075
0.8114057028514257,0.02276180186062527,0.006795034531840976
0.8109054527263632,0.022787288995385655,0.006800021095463714
0.8104052026013006,0.022812861426947113,0.006805013635814158
0.8099049524762381,0.022838519619567947,0.006810012241740115
0.8094047023511756,0.022864264324110838,0.006815017062636523
0.808904452226113,0.022890095436002796,0.006820028072630114
0.8084042021010505,0.022916013009675825,0.006825045278563032
0.807903951975988,0.02294201712653966,0.006830068692896484
0.8074037018509254,0.022967794028535944,0.006835033472880944
0.8069034517258629,0.022994065291685403,0.006840088666864125
0.8064032016008004,0.02302038189532073,0.0068451415738949705
0.8059029514757378,0.023046769579040303,0.006850197510461115
0.8054027013506753,0.02307324994682285,0.0068552608245012955
0.8049024512256128,0.023099774490624968,0.006860321603459003
0.8044022011005502,0.023126408998268372,0.0068653934574928075
0.8039019509754877,0.02315311987300151,0.006870469504935958
0.8034017008504252,0.023179893269292085,0.006875546949675588
0.8029014507253627,0.023206734076471714,0.0068806269329544385
0.8024012006003001,0.023233637531453997,0.006885708599661809
0.8019009504752376,0.023260593956904215,0.006890790154110668
0.8014007003501751,0.02328758785704024,0.006895868708939078
0.8009004502251125,0.023314610679544746,0.00690094272453355
0.80040020010005,0.02334162909074704,0.006906005974264504
0.7998999499749875,0.023369909102117187,0.0069112960197723824
0.7993996998499249,0.023397377243958635,0.006916423242126253
0.7988994497248624,0.023424901399596666,0.006921550958115738
0.7983991995997999,0.023452433595807343,0.00692667028249201
0.7978989494747373,0.02347989598663834,0.0069317668498850744
0.7973986993496748,0.023507201717532334,0.006936824711978895
0.7968984492246123,0.02353419036524962,0.006941814363101163
0.7963981990995497,0.023560806303620473,0.006946725718841194
0.7958979489744872,0.023587060569916125,0.00695156091795379
0.7953976988494247,0.023613035965460834,0.006956335254272598
0.7948974487243621,0.023638845355458613,0.006961069528033171
0.7943971985992996,0.0236645881129088,0.0069657820557100895
0.7938969484742371,0.023690334311207855,0.006970485764272864
0.7933966983491745,0.02371612484494823,0.006975188205415129
0.792896448224112,0.02374197775934179,0.006979892709143058
0.7923961980990495,0.02376791243311462,0.0069846028680327545
0.791895947973987,0.023793925452251865,0.006989318039488789
0.7913956978489244,0.02381939629745909,0.006993922141245692
0.7908954477238619,0.02384571848387926,0.006998675705448496
0.7903951975987994,0.02387209229844964,0.007003429316981723
0.7898949474737368,0.023898524576181527,0.00700818423304996
0.7893946973486743,0.023925020884126395,0.00701294147836991
0.7888944472236118,0.02395158542678633,0.007017701824641556
0.7883941970985492,0.023978221794996757,0.007022465930421426
0.7878939469734867,0.024004932766822633,0.0070272343059342695
0.7873936968484242,0.02403172062405985,0.007032007371749361
0.7868934467233616,0.024058587119007383,0.007036785448545992
0.7863931965982991,0.024085533624605075,0.007041568787022981
0.7858929464732366,0.024112561235915486,0.007046357586470243
0.785392696348174,0.024139670826192148,0.0070511520049648824
0.7848924462231115,0.02416686272897268,0.0070559520927557405
0.784392196098049,0.024194136172110504,0.007060757689217335
0.7838919459729864,0.024221494416020967,0.007065569439634609
0.7833916958479239,0.024248940719341323,0.007070387972861022
0.7828914457228614,0.024276468387016328,0.007075211944012869
0.7823911955977988,0.024304080825508008,0.007080042026934472
0.7818909454727363,0.024331777665124364,0.007084878144823278
0.7813906953476738,0.024359559682165858,0.007089720440302852
0.7808904452226112,0.024387426946085665,0.007094568923049042
0.7803901950975487,0.02441537965673474,0.007099423620579924
0.7798899449724862,0.024443417828812937,0.007104284557652249
0.7793896948474237,0.024471541595943322,0.007109151729218468
0.7788894447223611,0.02449975104210778,0.007114025149114777
0.7783891945972986,0.024528046250690237,0.007118904829207134
0.7778889444722361,0.02455642731218644,0.007123790782519444
0.7773886943471735,0.024584894319563132,0.007128683022131653
0.776888444222111,0.024613447363732333,0.0071335815604803635
0.7763881940970485,0.024642086534128513,0.007138486409519186
0.7758879439719859,0.024670811925145426,0.007143397582154568
0.7753876938469234,0.02469962362558341,0.007148315089936536
0.7748874437218609,0.024728521712674607,0.00715323894662862
0.7743871935967983,0.024757506287730154,0.007158169163284651
0.7738869434717358,0.02478657744266615,0.007163105752616361
0.7733866933466733,0.024815735268370897,0.007168048727193602
0.7728864432216107,0.024844979855874867,0.007172998099589454
0.7723861930965482,0.024874311289836592,0.007177953881671764
0.7718859429714857,0.024903729656726395,0.007182916083984272
0.7713856928464231,0.024933235052052947,0.00718788472023227
0.7708854427213606,0.02496282757200987,0.007192859804822796
0.7703851925962981,0.024992507310285912,0.007197841350330869
0.7698849424712355,0.02502227435051945,0.007202829367327888
0.769384692346173,0.025052128793381735,0.007207823871418006
0.7688844422211105,0.025082070732184433,0.007212824873499625
0.7683841920960479,0.025112100225972277,0.007217832380695972
0.7678839419709854,0.025142217413039354,0.007222846415525222
0.7673836918459229,0.025172422317319584,0.007227866975008693
0.7668834417208604,0.025202715064137175,0.007232894081232099
0.7663831915957978,0.025233096220630823,0.007237927875835464
0.7658829414707353,0.025263541706027976,0.007242960761727204
0.7653826913456728,0.025294098878536547,0.0072480079365114716
0.7648824412206102,0.02532471047482676,0.0072530563700107095
0.7643821910955477,0.025355468374014794,0.0072581207259854365
0.7638819409704852,0.025386303238428286,0.007263189801442904
0.7633816908454226,0.02541721808286575,0.007268264104202466
0.7628814407203601,0.025448221485623007,0.007273345041866909
0.7623811905952976,0.025479310561421938,0.007278432150828756
0.761880940470235,0.025510488013577057,0.0072835258564809815
0.7613806903451725,0.025541754596366702,0.007288626275716458
0.76088044022011,0.025573109748930744,0.007293733322570704
0.7603801900950474,0.02560455384236064,0.00729884705401089
0.7598799399699849,0.0256360870134098,0.007303967477248939
0.7593796898449224,0.025667709007547126,0.007309094489475997
0.7588794397198598,0.025699420633411317,0.0073142283627100355
0.7583791895947973,0.025731221335925286,0.007319368847199447
0.7578789394697348,0.025763111528188595,0.007324516071688829
0.7573786893446722,0.025795091977640766,0.007329670311625328
0.7568784392196097,0.025827161523919152,0.007334831145201002
0.7563781890945472,0.025859320527675526,0.007339998695699961
0.7558779389694847,0.025891567124219188,0.007345172301873756
0.7553776888444221,0.025923904529661406,0.007350353129213016
0.7548774387193596,0.02595632970408127,0.0073555402932182715
0.7543771885942971,0.025988847976209147,0.007360735278259244
0.7538769384692345,0.026021465891630652,0.007365939492075135
0.753376688344172,0.026054166623180375,0.007371148837360822
0.7528764382191095,0.026086909601015697,0.007376357069168071
0.7523761880940469,0.026119561743522375,0.007381543463119967
0.7518759379689844,0.026151887282219528,0.007386670756024546
0.751375687843922,0.02618487406744466,0.007391896122918129
0.7508754377188593,0.0262168976319182,0.007396961300351103
0.7503751875937968,0.026252025843221807,0.007402509895283974
0.7498749374687343,0.02628455238280308,0.007407640041054224
0.7493746873436717,0.02631546195345273,0.007412508419283122
0.7488744372186092,0.02634444202077275,0.007417066183818305
0.7483741870935467,0.026372143912747278,0.007421415839935125
0.7478739369684841,0.02639934986222656,0.007425680426566323
0.7473736868434216,0.026426457154749415,0.00742992248112305
0.7468734367183592,0.02645217273884147,0.007433937229197292
0.7463731865932965,0.026479845332396203,0.007438254563169367
0.745872936468234,0.02650744808227824,0.007442553884928781
0.7453726863431716,0.02653502842601921,0.007446842651681879
0.744872436218109,0.026562619755125434,0.007451126120387825
0.7443721860930465,0.026590245025085363,0.007455407903091331
0.743871935967984,0.026617919882415318,0.007459690461747069
0.7433716858429215,0.026645654842023695,0.007463975450248502
0.7428714357178589,0.02667345696850254,0.007468263978624318
