lambda,sigma,return
0.9654827413706852,0.0257177961368143,0.003842188572813403
0.9649824912456227,0.025727297109419813,0.003855758540991698
0.9644822411205602,0.025736946097009567,0.003869342382410802
0.9639819909954976,0.025746743421306794,0.003882940186731568
0.9634817408704351,0.025756689383833367,0.003896552005470441
0.9629814907453726,0.025766784286324233,0.003910177892798929
0.96248124062031,0.025777028423573108,0.003923817891212348
0.9619809904952475,0.02578742208639653,0.003937472038185381
0.961480740370185,0.025797965554575752,0.003951140350781587
0.9609804902451224,0.025808659116283782,0.003964822868001777
0.96048024012006,0.025819503060247835,0.00397851963354141
0.9599799899949975,0.02583049766204828,0.003992230666156179
0.9594797398699348,0.025841643203357367,0.004005956001978538
0.9589794897448723,0.025852939954770237,0.004019695656123334
0.9584792396198099,0.02586438818845102,0.004033449651082686
0.9579789894947474,0.02587596192535286,0.00404715947803798
0.9574787393696848,0.025887717278151853,0.004060949687308848
0.9569784892446223,0.025899624546955213,0.004074753471932846
0.9564782391195598,0.02591168402635545,0.004088570920258593
0.9559779889944972,0.025923895769095043,0.004102401582179523
0.9554777388694347,0.02593626022104208,0.004116245892806205
0.9549774887443722,0.025948778584929957,0.004130105987631411
0.9544772386193096,0.025961449662941925,0.004143978625416655
0.9539769884942471,0.025974274447182383,0.004157865476876733
0.9534767383691846,0.025987253204723785,0.004171766591763156
0.952976488244122,0.02600038619884098,0.0041856820153671195
0.9524762381190595,0.026013673683473713,0.004199611775925974
0.951975987993997,0.02602711592454025,0.004213555932482061
0.9514757378689344,0.02604071318609251,0.004227514544453512
0.9509754877438719,0.02605446573929306,0.004241487704271805
0.9504752376188094,0.026068373781731678,0.004255475361416846
0.9499749874937468,0.02608243752328005,0.004269477492754415
0.9494747373686843,0.026096657171695507,0.0042834941198790465
0.9489744872436218,0.026111025266192068,0.004297515371786195
0.9484742371185592,0.026125518442793597,0.004311523856019184
0.9479739869934967,0.026140015542977953,0.004325402077575032
0.9474737368684342,0.026154175917121016,0.004338833522759995
0.9469734867433717,0.026167523170235133,0.0043513778642872685
0.9464732366183091,0.026179825469735827,0.00436283478823551
0.9459729864932466,0.02619103086155832,0.004373166496771501
0.9454727363681841,0.02620242879946583,0.004383581077418032
0.9449724862431215,0.026213706768108486,0.00439378663141376
0.944472236118059,0.02622500468300908,0.004403914101979888
0.9439719859929965,0.02623638113251508,0.004414018182920837
0.9434717358679339,0.026247861803079718,0.004424122758187769
0.9429714857428714,0.026259452907940073,0.004434233465018669
0.9424712356178089,0.02627115824232132,0.004444353683146275
0.9419709854927463,0.026282978702812945,0.004454484071527926
0.9414707353676838,0.026294914877237778,0.004464625001880457
0.9409704852426213,0.02630696711228279,0.004474776620671396
0.9404702351175587,0.02631892298710261,0.0044847291569479536
0.9399699849924962,0.026331260127056205,0.004494951947209499
0.9394697348674337,0.026343696299779357,0.004505168828081573
0.9389694847423711,0.026356238325276792,0.004515386311573582
0.9384692346173086,0.026368888752987683,0.004525606672613838
0.9379689844922461,0.026381649391583946,0.004535831504633048
0.9374687343671835,0.026394521486993287,0.0045460618880912235
0.936968484242121,0.026407510614658944,0.004556302389313887
0.9364682341170585,0.026420617515920883,0.004566553472062335
0.9359679839919959,0.026433840047773674,0.0045768133037212355
0.9354677338669334,0.026447178628743278,0.004587082146980781
0.9349674837418709,0.02646063355106886,0.004597360161063037
0.9344672336168084,0.02647417469514506,0.004607623713493419
0.9339669834917458,0.02648785387513416,0.0046179137139773455
0.9334667333666833,0.026501647857710444,0.004628211629838543
0.9329664832416208,0.026515766105772165,0.004638681163550547
0.9324662331165582,0.026529635448774215,0.00464887298580381
0.9319659829914957,0.026543747968664266,0.004659175324164361
0.9314657328664332,0.026558299308375884,0.0046697265101790595
0.9309654827413706,0.026572716820026696,0.004680096983661104
0.9304652326163081,0.026587254213675228,0.004690478268361968
0.9299649824912456,0.026601911367764745,0.004700870169419677
0.929464732366183,0.026616687942186787,0.004711272344436248
0.9289644822411205,0.02663158295064195,0.004721684008600755
0.928464232116058,0.026646594975708777,0.004732104102001016
0.9279639819909954,0.02666172289907855,0.004742531801670865
0.9274637318659329,0.026676964491253657,0.004752965547968712
0.9269634817408704,0.02669231573154508,0.004763402606182545
0.9264632316158078,0.026707771868054613,0.0047738398195852115
0.9259629814907453,0.026723326938580816,0.004784273298687392
0.9254627313656828,0.026738973934906728,0.004794698548380704
0.9249624812406202,0.02675470494450771,0.004805110571445323
0.9244622311155577,0.026770511341960537,0.004815503997468631
0.9239619809904952,0.026786385370621505,0.004825874108108038
0.9234617308654326,0.026802318235570527,0.004836215556654889
0.9229614807403701,0.026818299903253698,0.004846522234525477
0.9224612306153076,0.02683432915055746,0.0048567937596782065
0.9219609804902451,0.026850404969884306,0.004867029813032792
0.9214607303651825,0.026866531602563498,0.004877233388836898
0.92096048024012,0.026882714743102908,0.004887408320048378
0.9204602301150575,0.026898959171054563,0.0048975577587068095
0.9199599799899949,0.026915274067408575,0.004907687635092918
0.9194597298649324,0.02693166457836062,0.004917801220215506
0.9189594797398699,0.026948138500167113,0.004927903460335027
0.9184592296148073,0.0269647024334724,0.004937998517555183
0.9179589794897448,0.02698136184972744,0.004948089821613772
0.9174587293646823,0.02699810416486149,0.004958169232734652
0.9169584792396197,0.027014972343333513,0.0049682645400258105
0.9164582291145572,0.02703193070729507,0.0049783533819525005
0.9159579789894947,0.027048950009728134,0.00498841875330733
0.9154577288644321,0.027065964272675408,0.004998422495218466
0.9149574787393696,0.027082855435624695,0.005008296878421966
0.9144572286143071,0.027099457782258484,0.005017947790833378
0.9139569784892445,0.027115599304388047,0.005027278881042315
0.913456728364182,0.02713122362994904,0.005036261322523795
0.9129564782391195,0.02714626233275497,0.0050448585715045
0.9124562281140569,0.027160801873953876,0.00505312243830721
0.9119559779889944,0.0271749624978713,0.005061122947213427
0.9114557278639319,0.02718897036435836,0.00506899041632078
0.9109554777388694,0.027202921756194917,0.005076780128470896
0.9104552276138068,0.027216893017702786,0.005084535894729562
0.9099549774887443,0.027230922445842475,0.0050922796555790215
0.9094547273636818,0.027245026969135593,0.005100021066690057
0.9089544772386192,0.0272592179250362,0.00510776657336106
0.9084542271135567,0.027273499960549577,0.00511551877173037
0.9079539769884942,0.027287874845942847,0.005123278600990178
0.9074537268634316,0.02730234339052167,0.005131046448002532
0.9069534767383691,0.027316906613346608,0.005138822821083589
0.9064532266133066,0.027331564661945196,0.0051466077252925665
0.905952976488244,0.02734631781438985,0.005154401245476107
0.9054527263631815,0.02736116616701369,0.005162203357022883
0.904952476238119,0.027376109932332606,0.005170014108521962
0.9044522261130564,0.027391149113303863,0.005177833422583594
0.9039519759879939,0.02740628393796027,0.005185661354341276
0.9034517258629314,0.027421514563489364,0.005193497918329652
0.9029514757378688,0.027436841142613418,0.00520134312702954
0.9024512256128063,0.027452262149246,0.005209196138521737
0.9019509754877438,0.02746777414134951,0.005217055162132179
0.9014507253626812,0.027483367456555937,0.005224915312170237
0.9009504752376187,0.027499021329399537,0.0052327662413282645
0.9004502251125562,0.02751469270679555,0.005240586702697062
0.8999499749874936,0.02753030536018113,0.005248339401321318
0.8994497248624311,0.027545755516944773,0.00525597409012714
0.8989494747373686,0.027560918440595952,0.005263430951712339
0.8984492246123061,0.02757568736854825,0.005270659596862673
0.8979489744872435,0.02759001060060684,0.005277636709854351
0.897448724362181,0.027603909430121084,0.005284374238312951
0.8969484742371185,0.02761746525284711,0.00529091282531382
0.8964482241120559,0.027630786618539217,0.005297305820178563
0.8959479739869934,0.02764397741970156,0.005303603996355953
0.8954477238619309,0.027657118456938988,0.005309846746273604
0.8949474737368683,0.027670266010586086,0.005316061473400134
0.8944472236118058,0.02768345148306388,0.005322263440892212
0.8939469734867433,0.027696695185755495,0.0053284625048498815
0.8934467233616807,0.027710007748847517,0.0053346637967876375
0.8929464732366182,0.027723394304949703,0.005340869763881383
0.8924462231115557,0.027736857449492638,0.0053470816147787835
0.8919459729864931,0.027750398261883177,0.0053532998167896
0.8914457228614306,0.027764017723964515,0.005359524790470714
0.8909454727363681,0.027777716368800307,0.005365756736609101
0.8904452226113055,0.027791014767406155,0.005371758973932577
0.889944972486243,0.027804972141301575,0.005378054037071538
0.8894447223611806,0.027818989158707987,0.0053843463053935125
0.8889444722361179,0.027833069734780353,0.005390637637272221
0.8884442221110554,0.02784721715972729,0.005396929585049064
0.887943971985993,0.027861433878757308,0.005403223271426734
0.8874437218609305,0.027875722538445374,0.0054095199587954525
0.8869434717358678,0.027890084717588148,0.005415820333519954
0.8864432216108054,0.027904522144845293,0.005422125207174392
0.8859429714857429,0.027919036073230517,0.005428435136014791
0.8854427213606803,0.027933627552029574,0.0054347505769675505
0.8849424712356178,0.02794829741701121,0.005441071880605854
0.8844422211105553,0.02796304636410812,0.005447399329292397
0.8839419709854927,0.027977874975471766,0.00545373314979463
0.8834417208604302,0.027992783740739872,0.005460073523452818
0.8829414707353677,0.028007773076708046,0.00546642059600596
0.882441220610305,0.02802284334216489,0.005472774484854019
0.8819409704852426,0.028037994849884437,0.005479135284914381
0.8814407203601801,0.028053227876189867,0.005485503073311128
0.8809404702351175,0.028068542668634466,0.005491877913128633
0.880440220110055,0.028083939451957696,0.005498259856325316
0.8799399699849925,0.028099418077225186,0.0055046487696370616
0.8794397198599299,0.0281149790964721,0.005511044866869382
0.8789394697348674,0.028130622797287227,0.005517448232197847
0.8784392196098049,0.02814634933316679,0.005523858883493105
0.8779389694847423,0.028162158848784494,0.005530276833890329
0.8774387193596798,0.028178051486616125,0.005536702094499177
0.8769384692346173,0.028194027390298058,0.005543134676806494
0.8764382191095547,0.028210086705804077,0.00554957459620034
0.8759379689844922,0.028226229576860967,0.005556021865524777
0.8754377188594297,0.028242456147067028,0.005562476497664313
0.8749374687343672,0.02825876655329342,0.0055689385010533
0.8744372186093046,0.028275160939034042,0.0055754078885511225
0.8739369684842421,0.02829163945283516,0.005581884677495153
0.8734367183591796,0.028308202242689918,0.005588368883474952
0.872936468234117,0.028324849433926404,0.0055948605104957135
0.8724362181090545,0.028341581169998378,0.005601359572769086
0.871935967983992,0.028358397609793532,0.005607866090318247
0.8714357178589294,0.02837529889548323,0.005614380076091724
0.8709354677338669,0.028392285169112026,0.005620901543062404
0.8704352176088044,0.0284093565725841,0.005627430504225961
0.8699349674837418,0.028426513247680453,0.005633966972604931
0.8694347173586793,0.02844375533604874,0.005640510961247224
0.8689344672336168,0.028461082979209882,0.005647062483227287
0.8684342171085542,0.028478496318559848,0.005653621551647321
0.8679339669834917,0.02849599549536306,0.005660188179636079
0.8674337168584292,0.028513580649229143,0.005666762379254366
0.8669334667333666,0.028531251922676037,0.005673344164750914
0.8664332166083041,0.028549009456741724,0.005679933549449146
0.8659329664832416,0.028566853392207638,0.005686530546603215
0.865432716358179,0.028584783869737024,0.005693135169499439
0.8649324662331165,0.02860280102991618,0.005699747431470769
0.864432216108054,0.02862090501313182,0.005706367345157232
0.8639319659829914,0.02863909595285278,0.005712994922925357
0.8634317158579289,0.02865737399659997,0.00571963017992702
0.8629314657328664,0.0286757392830929,0.005726273129319858
0.8624312156078039,0.02869419195211648,0.005732923784529699
0.8619309654827413,0.028712732144494796,0.0057395821596864125
0.8614307153576788,0.028731359998900533,0.005746248267790766
0.8609304652326163,0.028750075650709608,0.005752922121143819
0.8604302151075537,0.02876887924499897,0.005759603734918686
0.8599299649824912,0.02878777091848771,0.005766293122019595
0.8594297148574287,0.02880675081016641,0.005772990296052865
0.8589294647323661,0.028825819058892036,0.005779695270654184
0.8584292146073036,0.02884497580339009,0.005786408059489338
0.8579289644822411,0.02886422117993386,0.005793128675641996
0.8574287143571785,0.028883555330976078,0.005799857133897304
0.856928464232116,0.028902978393078173,0.0058065934475415495
0.8564282141070535,0.028922490506615987,0.005813337631654945
0.8559279639819909,0.028942091809381235,0.005820089699914992
0.8554277138569284,0.028961782438661356,0.0058268496660329105
0.8549274637318659,0.028981562530051897,0.005833617542404945
0.8544272136068033,0.029001432221241605,0.005840393342970979
0.8539269634817408,0.029021391650343623,0.005847177082036905
0.8534267133566783,0.029041440954391214,0.005853968773217727
0.8529264632316157,0.029061580267698128,0.0058607684289519
0.8524262131065532,0.029081809732908685,0.005867576069233951
0.8519259629814907,0.029102129477291558,0.005874391695122867
0.8514257128564282,0.029122539645990382,0.005881215329909768
0.8509254627313656,0.02914304037574027,0.005888046987684701
0.8504252126063031,0.029163631803183106,0.005894886682604103
0.8499249624812406,0.029184314064829728,0.005901734428839645
0.849424712356178,0.02920508729708058,0.005908590240621125
0.8489244622311155,0.02922595163621267,0.005915454132214991
0.848424212106053,0.02924690721837873,0.005922326117910081
0.8479239619809904,0.02926795417959739,0.005929206212026061
0.8474237118559279,0.029289092655959633,0.00593609442904646
0.8469234617308654,0.029310322783715998,0.0059429907838748405
0.8464232116058028,0.029331644662510127,0.005949895212115613
0.8459229614807403,0.029353058503073435,0.005956807890821801
0.8454227113556778,0.02937456440082516,0.005963728749857603
0.8449224612306152,0.02939616249114747,0.005970657803583525
0.8444222111055527,0.029417852910228387,0.005977595068661512
0.8439219609804902,0.02943963579335153,0.005984540559729644
0.8434217108554276,0.029461511275806866,0.005991494291244197
0.8429214607303651,0.029483479490754822,0.005998456276780533
0.8424212106053026,0.029505540572857352,0.006005426530650242
0.84192096048024,0.02952769465797706,0.00601240506804323
0.8414207103551775,0.029549941880323213,0.006019391903373494
0.840920460230115,0.0295722823731513,0.006026387050485067
0.8404202101050524,0.029594716269202365,0.006033390521652483
0.8399199599799899,0.029617243703630915,0.00604040233353019
0.8394197098549274,0.029639864811425227,0.006047422502504298
0.8389194597298649,0.029662579726548635,0.006054451043539728
0.8384192096048023,0.029685388582761974,0.006061487971577347
0.8379189594797398,0.029708291513787583,0.0060685333017095056
0.8374187093546773,0.029731288640102507,0.006075587017451523
0.8369184592296147,0.029754380119265584,0.006082649193098431
0.8364182091045522,0.02977756607568632,0.006089719820188631
0.8359179589794897,0.029800846640633295,0.006096798909211581
0.8354177088544271,0.029824221947429824,0.006103886475778315
0.8349174587293646,0.029847692129110585,0.006110982534980511
0.8344172086043021,0.0298712569741929,0.006118086444467544
0.8339169584792395,0.029894917204091723,0.00612519936662184
0.833416708354177,0.029918672873270487,0.0061323211098002735
0.8329164582291145,0.02994252394442661,0.006139451405944247
0.8324162081040519,0.02996647054569453,0.006146590271611719
0.8319159579789894,0.029990512745246257,0.006153737640683127
0.8314157078539269,0.030014650589028444,0.0061608934566392565
0.8309154577288643,0.03003888435087748,0.006168057957302697
0.8304152076038018,0.030063214163693692,0.006175231084175869
0.8299149574787393,0.03008764015834881,0.006182412853183512
0.8294147073536767,0.03011216259339548,0.006189603350918894
0.8289144572286142,0.030136781417129103,0.006196802473461421
0.8284142071035517,0.030161497041134955,0.006204010450673161
0.8279139569784892,0.030186309167631726,0.006211226972100316
0.8274137068534266,0.03021121813777802,0.006218452215381774
0.8269134567283641,0.030236224082361072,0.006225686196192599
0.8264132066033016,0.030261327132051045,0.0062329289302647545
0.825912956478239,0.030286527419005945,0.006240180434008077
0.8254127063531765,0.030311825085888918,0.006247440727924465
0.824912456228114,0.03033722025091255,0.006254709822995217
0.8244122061030514,0.030362713044399175,0.00626198773518713
0.8239119559779889,0.030388303596568297,0.0062692744805380105
0.8234117058529264,0.030413992036753996,0.006276570074877539
0.8229114557278638,0.030439777924906177,0.006283874371278866
0.8224112056028013,0.03046566113092492,0.006291187314712135
0.8219109554777388,0.030491642592231298,0.006298509210184426
0.8214107053526762,0.030517721344859763,0.0063058396454725675
0.8209104552276137,0.030543897801003084,0.006313178779152468
0.8204102051025512,0.030570171876533284,0.006320526569448017
0.8199099549774886,0.030596543425526992,0.0063278829584348046
0.8194097048524261,0.030623011571883314,0.006335247685008672
0.8189094547273637,0.03064957370614357,0.0063426199585731305
0.818409204602301,0.030676232785279277,0.006350000693383673
0.8179089544772385,0.030702986950561294,0.0063573893088864275
0.817408704352176,0.03072983543972299,0.006364785584328848
0.8169084542271134,0.030756777288417355,0.006372189245914003
0.816408204102051,0.03078381146581455,0.006379600004429266
0.8159079539769885,0.0308109367133774,0.006387017511522387
0.815407703851926,0.030838151577023527,0.006394441367500579
0.8149074537268634,0.030865454605939206,0.0064018711766667905
0.8144072036018009,0.030892843845513874,0.006409306410934556
0.8139069534767384,0.03092086012203961,0.006416893697265069
0.8134067033516758,0.030948534417968493,0.006424369882362443
0.8129064532266133,0.03097630933440797,0.0064318552625307664
0.8124062031015508,0.031004185000051657,0.006439349854569489
0.8119059529764882,0.03103216154585314,0.006446853675941728
0.8114057028514257,0.031060239093459542,0.006454366741666136
0.8109054527263632,0.031088417768425382,0.006461889067875948
0.8104052026013006,0.031116697695715952,0.006469420670622634
0.8099049524762381,0.031145078465775137,0.006476961424172489
0.8094047023511756,0.03117355924673202,0.006484511092225651
0.808904452226113,0.03120214041626932,0.006492069760615146
0.8084042021010505,0.03123082096631606,0.006499637148929278
0.807903951975988,0.03125960079619993,0.006507213217942674
0.8074037018509254,0.03128848497330115,0.00651479928655853
0.8069034517258629,0.0313174578010301,0.0065223912227309515
0.8064032016008004,0.031346520931051516,0.006529989465665364
0.8059029514757378,0.03137567331069131,0.006537593745682739
0.8054027013506753,0.03140489800661831,0.006545199663169972
0.8049024512256128,0.03143418606661468,0.006552804929592561
0.8044022011005502,0.03146352060655255,0.006560405220998085
0.8039019509754877,0.03149287945661206,0.006567994883167721
0.8034017008504252,0.031522234487930526,0.006575566769858103
0.8029014507253627,0.03155155240765654,0.006583112458951552
0.8024012006003001,0.03158079513022035,0.006590622353768042
0.8019009504752376,0.0316129814287714,0.006598870612759527
0.8014007003501751,0.031642902250571224,0.006606520188021571
0.8009004502251125,0.03167262861657125,0.0066141035705056216
0.80040020010005,0.03170190831979753,0.006621556968529469
0.7998999499749875,0.03173049047124974,0.0066288171965167945
0.7993996998499249,0.03175827794810717,0.006635860123643895
0.7988994497248624,0.031785396977592195,0.006642718046156449
0.7983991995997999,0.031812102153286746,0.006649455605503492
0.7978989494747373,0.031838630145324356,0.006656132841631897
0.7973986993496748,0.03186280458889534,0.006662194177102962
0.7968984492246123,0.03188997869997826,0.006669005264762597
0.7963981990995497,0.0319170839790167,0.006675783468323841
0.7958979489744872,0.03194415473463849,0.006682537472642555
0.7953976988494247,0.031971220365717395,0.006689274719202498
0.7948974487243621,0.031998305374463965,0.006696001411046014
0.7943971985992996,0.032025429389714054,0.006702722517667817
0.7938969484742371,0.03205260766055235,0.006709441898922559
0.7933966983491745,0.0320798517278504,0.00671616247407106
0.792896448224112,0.03210717103158765,0.006722886631628163
0.7923961980990495,0.032134569810123664,0.006729615429823413
0.791895947973987,0.032162053706629994,0.006736350292000509
0.7913956978489244,0.03218962584867219,0.006743091998042131
0.7908954477238619,0.03221728848424972,0.006749841103589006
0.7903951975987994,0.03224504006698124,0.006756597186748732
0.7898949474737368,0.03227288890851907,0.0067633623703288095
0.7893946973486743,0.03230083147450816,0.006770135722859531
0.7888944472236118,0.03232886842102149,0.006776917393146544
0.7883941970985492,0.032357000237384546,0.006783707487337954
0.7878939469734867,0.032385226873458454,0.006790505972192479
0.7873936968484242,0.032413549101696394,0.006797313027553551
0.7868934467233616,0.032441967299063255,0.006804128731256735
0.7863931965982991,0.03247048160770438,0.0068109531003953516
0.7858929464732366,0.03249909216992732,0.00681778615213517
0.785392696348174,0.032527799129384964,0.006824627904032297
0.7848924462231115,0.032556602701015035,0.006831478392258943
0.784392196098049,0.03258550292201743,0.006838337606641156
0.7838919459729864,0.03261449991732564,0.006845205559878548
0.7833916958479239,0.03264359386213123,0.006852082277893667
0.7828914457228614,0.032672784910466664,0.006858967781058344
0.7823911955977988,0.03270207320487383,0.00686586208676401
0.7818909454727363,0.032731458886871144,0.006872765212172902
0.7813906953476738,0.03276094209789922,0.006879677174451836
0.7808904452226112,0.0327905229794526,0.006886597990794835
0.7803901950975487,0.032819855664326686,0.006893436890204461
0.7798899449724862,0.03284966297665366,0.00690038351244625
0.7793896948474237,0.03287956364081259,0.0069073378091803715
0.7788894447223611,0.03290955061687255,0.006914297921720341
0.7783891945972986,0.0329396385449848,0.006921267690857007
0.7778889444722361,0.032969808039901856,0.006928242789813929
0.7773886943471735,0.032999980667418244,0.0069352043915072315
0.776888444222111,0.03303015780528248,0.006942153299879932
0.7763881940970485,0.03306116874291214,0.006949286461981673
0.7758879439719859,0.03309173355359147,0.00695629664250568
0.7753876938469234,0.033122397271948795,0.006963315795240182
0.7748874437218609,0.03315315993939459,0.006970343915480225
0.7743871935967983,0.03318401148845359,0.006977378695415453
0.7738869434717358,0.03321492823726226,0.006984414748788894
0.7733866933466733,0.03324583179330876,0.006991434311986812
0.7728864432216107,0.033276508725128065,0.006998389158685625
0.7723861930965482,0.03330649622781986,0.007005175018261661
0.7718859429714857,0.03333498762399756,0.007011610697222285
0.7713856928464231,0.03336096988076617,0.007017469488344223
0.7708854427213606,0.03338366238051332,0.007022577760100064
0.7703851925962981,0.03340297422343107,0.007026916930870862
0.7698849424712355,0.033419531989482984,0.007030628988514879
0.769384692346173,0.03343427245508249,0.007033924985744961
0.7688844422211105,0.03344801597456491,0.007036989515572513
0.7683841920960479,0.03346129837520294,0.007039943130314838
0.7678839419709854,0.03347440240679514,0.00704284945404357
0.7673836918459229,0.033487463749719636,0.007045739019748184
0.7668834417208604,0.03350053832730633,0.007048624405067518
0.7663831915957978,0.033513648289143286,0.007051510581860353
0.7658829414707353,0.03352680066674566,0.007054399115161682
0.7653826913456728,0.03354000159166993,0.007057291368692499
0.7648824412206102,0.03355325122249404,0.007060187358269272
0.7643821910955477,0.033566549735383665,0.007063087103915142
0.7638819409704852,0.033578968771120085,0.007065780072770633
0.7633816908454226,0.03359260861995583,0.0070687423892572656
0.7628814407203601,0.03360623473857042,0.007071694253654093
0.7623811905952976,0.03361986332160773,0.007074639301006963
0.761880940470235,0.03363350660640107,0.007077580274300439
0.7613806903451725,0.03364717335186995,0.00708051912038084
0.76088044022011,0.03366087053788244,0.007083457397881255
0.7603801900950474,0.03367460393786947,0.007086396406614153
0.7598799399699849,0.033688377247775195,0.007089336961052921
0.7593796898449224,0.03370219315106885,0.007092279646940613
0.7588794397198598,0.03371605391473349,0.007095224956658188
0.7583791895947973,0.03372996121355641,0.007098173248846671
0.7578789394697348,0.03374391621861648,0.007101124768051396
0.7573786893446722,0.033757919825109936,0.007104079696455106
0.7568784392196097,0.03377197411887403,0.00710703845518294
0.7563781890945472,0.03378607448034391,0.007110000037173669
0.7558779389694847,0.03380022581185625,0.007112965503073997
0.7553776888444221,0.033814428325136196,0.007115934881276066
0.7548774387193596,0.03382868214875024,0.007118908180147456
0.7543771885942971,0.033842987412220756,0.00712188540828721
0.7538769384692345,0.03385734424543766,0.007124866574365331
0.753376688344172,0.03387175277883349,0.007127851687162672
0.7528764382191095,0.033886213126429955,0.007130840751216637
0.7523761880940469,0.033900725432863585,0.007133833778874057
0.7518759379689844,0.03391528983237634,0.007136830779814605
0.751375687843922,0.033929906454453915,0.007139831762481787
0.7508754377188593,0.03394457542958111,0.0071428367354838184
0.7503751875937968,0.03395929688889681,0.007145845707564799
0.7498749374687343,0.033974070962535935,0.007148858687166516
0.7493746873436717,0.033988897781116516,0.007151875682833004
0.7488744372186092,0.03400377747545486,0.007154896703134284
0.7483741870935467,0.034018710176471956,0.007157921756604998
0.7478739369684841,0.03403369601523184,0.007160950851764761
0.7473736868434216,0.03404873512332679,0.007163983997238104
0.7468734367183592,0.034063827622608685,0.007167021199095425
0.7463731865932965,0.03407897365234269,0.007170062467825963
0.745872936468234,0.034094173345986876,0.0071731078124216375
0.7453726863431716,0.034109426836000566,0.007176157241546364
0.744872436218109,0.03412473425351134,0.007179210763481851
0.7443721860930465,0.034140095730499705,0.007182268386626513
0.743871935967984,0.03415551139932156,0.007185330119543697
0.7433716858429215,0.03417098139248854,0.007188395970746362
0.7428714357178589,0.034186505842705814,0.007191465948700789
0.7423711855927964,0.03420208458194573,0.0071945399873367295
